timestamp,ul_delay,dl_delay,lost_packets,rsrp,transfer_protocol,ulrx_cell,cell_id
2021-05-19 16:16:04,0.00704587,0.0080799,0,-92.1411,1,411198,1
2021-05-19 16:16:05,0.00590198,0.0078741,0,-92.0097,1,423340,1
2021-05-19 16:16:06,0.00688715,0.00808007,1,-91.8766,1,409860,1
2021-05-19 16:16:07,0.00689845,0.00786804,2,-91.8107,1,423232,1
2021-05-19 16:16:08,0.00691098,0.0124132,0,-91.8778,1,411198,1
2021-05-19 16:16:09,0.00688984,0.0078741,3,-91.9477,1,423232,1
2021-05-19 16:16:10,0.0069315,0.0080799,0,-92.0203,1,411198,1
2021-05-19 16:16:11,0.00590198,0.0078741,0,-92.0956,1,423340,1
2021-05-19 16:16:12,0.00688715,0.00808007,1,-92.1733,1,409860,1
2021-05-19 16:16:13,0.00695009,0.00806237,2,-92.2534,1,423232,1
2021-05-19 16:16:14,0.00691391,0.0080799,0,-92.3357,1,411198,1
2021-05-19 16:16:15,0.0073494,0.00787006,3,-92.42,1,423232,1
2021-05-19 16:16:16,0.00704587,0.0080799,0,-92.5062,1,411198,1
2021-05-19 16:16:17,0.00590198,0.0078741,0,-92.5943,1,423340,1
2021-05-19 16:16:18,0.00689307,0.0124134,1,-92.684,1,409860,1
2021-05-19 16:16:19,0.00689845,0.00786804,2,-92.7753,1,423232,1
2021-05-19 16:16:20,0.00709573,0.0080799,0,-92.868,1,411198,1
2021-05-19 16:16:21,0.00689157,0.0078741,3,-92.962,1,423232,1
2021-05-19 16:16:22,0.0069315,0.0080799,0,-93.0572,1,411198,1
2021-05-19 16:16:23,0.00593114,0.00806844,0,-93.1536,1,423340,1
2021-05-19 16:16:24,0.00688715,0.00808007,1,-93.2509,1,409860,1
2021-05-19 16:16:25,0.00695697,0.00788423,2,-93.1682,1,423232,1
2021-05-19 16:16:26,0.00691391,0.00853543,0,-92.9852,1,411198,1
2021-05-19 16:16:27,0.0073494,0.00787006,3,-92.7987,1,423232,1
2021-05-19 16:16:28,0.00599309,0.0124132,0,-92.6085,1,411198,1
2021-05-19 16:16:29,0.00578363,0.00399199,1,-92.4143,1,423340,1
2021-05-19 16:16:30,0.00592562,0.00389489,0,-92.2162,1,411090,1
2021-05-19 16:16:31,0.00578706,0.00399199,1,-92.0139,1,423340,1
2021-05-19 16:16:32,0.0059197,0.0038948999999999,0,-91.8072,1,409860,1
2021-05-19 16:16:33,0.00579758,0.0044446999999999,1,-91.5959,1,424570,1
2021-05-19 16:16:34,0.0059197,0.00399787,0,-91.3799,1,409860,1
2021-05-19 16:16:35,0.00578363,0.00399199,1,-91.1588,1,423340,1
2021-05-19 16:16:36,0.00592562,0.00389489,0,-90.9325,1,411090,1
2021-05-19 16:16:37,0.00578706,0.00399199,1,-90.7007,1,423340,1
2021-05-19 16:16:38,0.0059197,0.00522823,0,-90.4632,1,409860,1
2021-05-19 16:16:39,0.00578217,0.00399199,1,-90.2196,1,424570,1
2021-05-19 16:16:40,0.0059197,0.00399787,0,-89.9696,1,409860,1
2021-05-19 16:16:41,0.00578363,0.00399199,1,-89.8169,1,423340,1
2021-05-19 16:16:42,0.00592562,0.00389489,0,-89.9634,1,411090,1
2021-05-19 16:16:43,0.00579049,0.00444471,1,-90.1087,1,423340,1
2021-05-19 16:16:44,0.0059197,0.0038948999999999,0,-90.2526,1,409860,1
2021-05-19 16:16:45,0.00578217,0.00399199,1,-90.3951,1,424570,1
2021-05-19 16:16:46,0.0059197,0.00399787,0,-90.5363,1,409860,1
2021-05-19 16:16:47,0.00578363,0.00399199,1,-90.6761,1,423340,1
2021-05-19 16:16:48,0.00592857,0.00533934,0,-90.8146,1,411090,1
2021-05-19 16:16:49,0.00578706,0.00399199,1,-90.9517,1,423340,1
2021-05-19 16:16:50,0.0059197,0.0038948999999999,0,-91.0874,1,409860,1
2021-05-19 16:16:51,0.00578217,0.00399199,1,-91.2218,1,424570,1
2021-05-19 16:16:52,0.0059197,0.00399787,0,-91.3549,1,409860,1
2021-05-19 16:16:53,0.00577677,0.0044446999999999,1,-91.4866,1,423340,1
2021-05-19 16:16:54,0.00592562,0.00389489,0,-91.617,1,411090,1
2021-05-19 16:16:55,0.00578706,0.00399199,1,-91.746,1,423340,1
2021-05-19 16:16:56,0.0059197,0.0038948999999999,0,-91.8738,1,409860,1
2021-05-19 16:16:57,0.00578217,0.00399199,1,-92.0003,1,424570,1
2021-05-19 16:16:58,0.00688715,0.00399787,0,-92.1255,1,409860,1
2021-05-19 16:16:59,0.00650503,0.00688179,2,-92.2495,1,423286,1
2021-05-19 16:17:00,0.00691087,0.00732457,0,-92.3722,1,409914,1
2021-05-19 16:17:01,0.00650331,0.00688545,2,-92.4936,1,423286,1
2021-05-19 16:17:02,0.00690798,0.00689923,0,-92.6139,1,411144,1
2021-05-19 16:17:03,0.00632358,0.00805138,3,-92.7329,1,423232,1
2021-05-19 16:17:04,0.00690218,0.00783089,0,-92.8508,1,411198,1
2021-05-19 16:17:05,0.00650503,0.00688179,2,-92.9419,1,423286,1
2021-05-19 16:17:06,0.00692857,0.00732457,0,-92.9336,1,409914,1
2021-05-19 16:17:07,0.00650331,0.00688545,2,-92.9278,1,423286,1
2021-05-19 16:17:08,0.00691975,0.0101992,0,-92.9246,1,411144,1
2021-05-19 16:17:09,0.0065016,0.00688381,3,-92.9241,1,423286,1
2021-05-19 16:17:10,0.00691092,0.00689903,0,-92.9262,1,411144,1
2021-05-19 16:17:11,0.00650503,0.00688179,2,-92.9309,1,423286,1
2021-05-19 16:17:12,0.00691087,0.00732457,0,-92.9382,1,409914,1
